country,province,title,variety,points,price,description
France,France Other,Frédéric Lornet 2011 Pinot Noir (Arbois),Pinot Noir,84,28.0,"High acidity gives this wine freshness, while the fruitiness is somewhat more distant. It could age, but the bitter edge and the acidity are difficult to get past."
France,Burgundy,Jaffelin 2009  Nuits-St.-Georges,Pinot Noir,87,55.0,"This wine is solid, concentrated and tannic, and it has a dark chocolate flavor from having aged in wood. It's likely to develop into a chunky wine over the next few years."
France,Burgundy,Jaffelin 2010  Chambolle-Musigny,Pinot Noir,87,32.0,"This is a lightweight Chambolle that's dominated by red fruit and acidity. There is a bitter edge that comes from the wood and the firm structure of the vintage. However, with its attractive, juicy finish, it is already soft enough to drink."
France,Burgundy,Moillard 2010 Clos du Meix Trouhans  (Fixin),Pinot Noir,87,42.0,"A firmly structured wine, this has a dry character that's underscored by red fruit and balancing acidity. It needs to age for a few years to be at its best."
France,Loire Valley,Chavet Fils 2013 Cuvée Exception  (Menetou-Salon),Pinot Noir,87,24.0,"This ripe, wood-aged wine has fragrant red-cherry flavors and good acidity. It's still young, so it does have some bitterness, although the rich fruits and structure all point to a good future. Drink from 2017."
France,Languedoc-Roussillon,Château d'Antugnac 2005 Aux Bons Hommes Red (Limoux),Red Blend,90,13.0,"A big, smooth, ripe wine, with rich raspberry-jam flavors and just gently dry tannins. This blend of Merlot with some Syrah and Cabernet Sauvignon comes from vineyards 1,500 feet in the Limoux hills, yet it has the richness of a wine from warmer climate. Wood and spices add interest and richness."
France,Southwest France,L'Enclos des Braves 2016 Tombé du Ciel Red (Gaillac),Red Blend,87,18.0,"Fallen from the sky is the name of this wine, alongside a child's drawing of a spaceship. The wine itself is more earthbound, soft and with forward ripe fruitiness. Red berries and plums are right up there alongside plenty of acidity. Drink this easy wine now."
France,Loire Valley,Barton & Guestier 2011  Rosé d'Anjou,Red Blend,84,10.0,"Light, fruity and sweet, this is classic Rosé d'Anjou. Bright strawberry fruits are softly linked with a crisp texture and acidity to finish."
France,Burgundy,Domaine Jessiaume 2006 Gravières Premier Cru  (Santenay),Pinot Noir,87,,"Softly rich, a rounded wine that brings out ripe plums and sweet strawberry jam. The acidity only kicks in towards the end, as the tannins and final rich character offer contrast."
France,Burgundy,Domaine Collotte 2014 Combereau  (Marsannay),Pinot Noir,87,,"This is a juicy, fruity wine with intense acidity. It has spice, berry fruit and some smoky tannins. The aftertaste is tangy, hinting at orange as well as red-currant fruits."
France,Burgundy,Joseph Faiveley 2010  Gevrey-Chambertin,Pinot Noir,90,70.0,"Light colored and fruity, this is all about red fruit—its structure and firm tannins coming out slowly. This village wine demonstrates the richness of the appellation, showing a fine balance between its ripe fruit and its smoky, dry, tannic core."
France,Burgundy,Olivier Leflaive 2010  Pommard,Pinot Noir,90,80.0,"Tannins and severe fruit flavors are the initial impressions of this wine. Behind the mineral, austere exterior, there is a richer, fatter core—its ripe red fruits waiting to surface. Keep for at least three years."
France,Burgundy,Domaine Perrot-Minot 2010  Charmes-Chambertin,Pinot Noir,95,,"This is big, muscular and very opulent, with its density lying over its minerality. Flavors of black stone fruits and red berries have the intensity of a powerful, age-worthy wine."
France,Burgundy,Chanson Père et Fils 2009  Clos de Vougeot,Pinot Noir,94,187.0,"This is a ripe Pinot Noir, with a firm and solid structure and a very dense character. It has concentration and a great depth of flavor; the blacks fruits and tannins cut into the heart of the wine. Age for at least seven years."
France,Languedoc-Roussillon,Le Grand Noir 2010 Pinot Noir (Pays d'Oc),Pinot Noir,85,10.0,"A soft earthy character adds depth to the strawberry and rhubarb fruit aromas and flavors. The palate is clean and bright, with a cocoa-dusted red-berry fruit finish."
France,Alsace,Domaine Zinck NV Brut Rosé Pinot Noir (Crémant d'Alsace),Pinot Noir,85,25.0,"A pale rosé in color, this light and fruity wine has a fresh raspberry flavor, with a zingy texture that gives attractive acidity. It's light and creamy, hinting at yeastiness on the finish."
France,Burgundy,Louis Latour 2011 Vignes Franches Premier Cru  (Beaune),Pinot Noir,91,75.0,"Fruity and ripe, it also presents a fresh feel that cuts through the jammy red fruits and gives an edge to the weight and velvet texture. It's almost ready to drink but will be better from 2015."
France,Burgundy,Domaine René Bouvier 2011  Fixin,Pinot Noir,91,,"The big tannins indicate a wine with powerful potential. It has weight, richness, generous red fruits and a strong sense of structure. The freshness of the vintage comes through in the acidity at the end. Drink from 2018."
France,Burgundy,Domaines Devillard 2010 Château de Chamirey  (Mercurey),Pinot Noir,87,35.0,"Fresh, soft and fruity, this is brightened by a jammy red-fruit flavor and light acidity. It has a juicy character, with underlying attractive, gentle tannins."
France,Burgundy,Domaines Devillard 2010 Domaine des Perdrix  (Bourgogne),Pinot Noir,87,37.0,"Very pure, this has a clean strawberry flavor, with exhilarating acidity. The wine has some structure and firm tannins, although its fruitiness is the dominant factor."
France,Burgundy,Albert Bichot 2006 Domaine du Clos Frantin Les Murots  (Gevrey-Chambertin),Pinot Noir,89,,"A solid, dense wine, its rich tannins dominating dark black fruits. The wine is ponderous, brooding, with shafts of acidity giving it a lift. But it does need a couple of years to soften that core of serious tannins."
France,Burgundy,Domaine Jayer-Gilles 2006  Côte de Nuits-Villages,Pinot Noir,89,79.0,"A rounded, mouthfilling wine. At the beginning, it seems very soft, but then it is possible to discern rich tannins through the concentrated red fruits and black plums. The acidity is there all the time, a fine counterpoint to the seductive, rich fruits and dry tannins."
France,Burgundy,Bouchard Père & Fils 2006 Clos de la Mousse Premier Cru  (Beaune),Pinot Noir,89,55.0,"An intriguing wine, that offers ripe sweetness followed by an edgy rustic acidity. Is this a stage in its evolution? Probably, because the tannins promise aging and the intensely aromatic nature of the fruit points to a potentially fine wine. Just don't drink it yet."
France,Burgundy,Louis Max 2014 Aux Fourneaux Premier Cru  (Savigny-lès-Beaune),Pinot Noir,91,18.0,"Opulent and ripe, this wine has fine tannins that support the rich red fruit and smoky acidity. The weight and concentration of the wine make it so attractive and indicate it will develop well. Drink from 2019."
France,France Other,Domaine des Sablonnettes 2008 Les Copains d'Abord Red (Vin de Table Francais),Red Blend,84,11.0,"Literally friends and neighbors (the guys on the label dancing and playing an accordion), this wine is a light, soft blend of Groslot and Cabernet Franc from Anjou. It is light, strawberry-juice flavored, with green acidity. Ready to drink now."
France,Alsace,Wolfberger NV Brut Rosé Pinot Noir (Alsace),Pinot Noir,89,22.0,The pure scent of freshly picked strawberries is as enticing on the nose as it is on the palate. The gentle flavors are supported by bright lemony freshness and a frothy fizzy mousse that accentuates the purity of these primary flavors perfectly. All of this spells lightness and ease. The finish is dry and full of strawberry notes.
France,Alsace,Jean-Baptiste Adam NV Brut Rosé Pinot Noir (Crémant d'Alsace),Pinot Noir,89,25.0,"The scent of very fragrant ripe apples abounds on the nose: think both Red and Golden Delicious. This fruity note carries through the entire palate: from its fresh, sprightly opening through its dry, slender body to its frothy, lively finish."
France,Burgundy,Antonin Rodet 2010 Château de Mercey Premier Cru  (Mercurey),Pinot Noir,91,35.0,"Full, fat, ripe, perfumed wine that is full of rich red fruits, plums and strawberries. It also has a stylish structured with refined tannins as well as a dense texture. It's a wine for aging over at least 5–7 years."
France,Burgundy,Antonin Rodet 2010 Château de Rully Cuvée R. de Ternay  (Rully),Pinot Noir,91,28.0,"Château de Rully is managed by Rodet. It has produced a firm, dark and smoky wine in 2010. It's firm, solid, with an earthy, undergrowth edge. At the same time, its weight and density promise some good aging over at least five years."
France,Languedoc-Roussillon,Domaine de Brau 2016 Pure Pinot Noir (Pays d'Oc),Pinot Noir,84,13.0,"A meaty, gamy character graces the red-fruit core of this lightweight wine. The tannins are soft, with light acidity and a subtle cherry-cola flavor that unfolds on the close. Drink now."
France,Languedoc-Roussillon,Domaines Pierre Chavin 2015 Iconique Cabernet Sauvignon (Pays d'Oc),Cabernet Sauvignon,84,11.0,"Black cherry, currant and plum swirl in the bouquet, with hints of baking spice and bittersweet chocolate in the background. It's promising, but the palate comes across a bit flat, with soft tannins and a fleeting finish."
France,Champagne,Mailly Grand Cru NV Blanc de Noirs Brut Pinot Noir (Champagne),Pinot Noir,91,,"A full-bodied wine made from Pinot Noir, this has richness and weight, accentuated by green-plum and lime flavors, but also an intense acidity. There's a great depth of fruit and flavor, making this a food Champagne par excellence."
France,Burgundy,Maison Champy 2014 Les Vergelesses Premier Cru  (Savigny-lès-Beaune),Pinot Noir,89,48.0,"The fruit and juicy acidity are the focus here, supported by smoky tannins. The wine will develop relatively quickly, full of fruit. Drink from 2018."
France,Burgundy,Louis Latour 2014  Morey-Saint-Denis,Pinot Noir,89,80.0,"This perfumed wine features ripe tannins and strawberry flavors. It is structured, with good concentration and acidity. The wine is developing well with the richness as well as line of fresher acidity. Drink from 2019."
France,Languedoc-Roussillon,Gilles Louvet 2010 O Made from Organic Grapes Pinot Noir (Pays d'Oc),Pinot Noir,84,19.0,"There's an overall dustiness to this wine, almost like a combination of talcum powder and dried, crushed plums and berries. Lean and slightly tart on the palate, it has a taut structure and a clean but short finish. Drink now."
France,Southwest France,Château Bellevue la Forêt 2010 Red (Fronton),Red Blend,86,15.0,"Négrette gives its typical earthy character to this spicy, fruity wine. It's full in the mouth, aromatic with black fruits bolstered by a light tannic edge. Drink now."
France,Burgundy,Maison Stéphane Brocard 2015 Closerie des Alisiers  (Bourgogne),Pinot Noir,87,20.0,"This is a fruity, juicy and soft wine. It has plenty of red-currants that give the wine a crisper side. It comes from a vineyard just north of the Burgundian capital of Dijon, which produces the wine's cool fruity character. Drink from 2017."
France,Loire Valley,Fournier Père et Fils 2012 Les Belles Vignes  (Sancerre),Pinot Noir,87,27.0,"This attractive, smoky wine has a soft, juicy texture that comes through the red fruits. Balanced and ripe, it finishes with acidity and is ready to drink."
France,Southwest France,Château de Rhodes 2011 Red (Gaillac),Red Blend,89,17.0,"This is a juicy wine, stuffed with soft berry fruits and jammy black currant flavors. It has some tannins, lightly integrated into the general fruitiness of this wine. With Dural and Braucol in dominance, it holds a touch of dryness at the center that will allow it age. Drink from 2016."
France,Loire Valley,Château de Sancerre 2012  Sancerre,Pinot Noir,87,,"This is a soft, fruity wine that is already mature. It still has berry and red plum fruitiness although this is now integrated with the gentle tannic structure. The freshness comes from juicy acidity that creeps in at the end to leave a fresh aftertaste."
France,Provence,Domaine de la Vallongue 2010 Garrigues Red (Les Baux de Provence),Red Blend,90,25.0,"While firmly tannic and structured, this wine shows youth with its concentrated fresh berry flavors and bright acidity. The dry core promises a long-term future, so don't drink before 2016."
France,Southwest France,Domaine de Gensac 2011 Piaffer Red (Gers),Red Blend,87,27.0,"This is a dark and tannic wine, very firm and dense. It has weight while also allowing room for acidity. The ripe blackberry fruits are still buried beneath this tannic character, needing more time to show through. It is likely to remain a dry wine with a tough aftertaste."
France,France Other,Vinadeis 2016 Appetit de France Red (Vin de France),Red Blend,85,10.0,"This Mediterranean blend of Syrah and Grenache is soft and open. It has the lightest touch of tannin, adding texture to its blackberry fruit and crisp acidity. It finishes with an attractive perfumed character."
France,Burgundy,Louis Latour 2015  Morey-Saint-Denis,Pinot Noir,92,79.0,The wine has density and a good structure. It also has the acidity that marks the vintage. Red-cherry fruits and a crisp texture are balanced by the firmer tannins and solid character at the end. Drink from 2020.
France,Burgundy,Jaffelin 2015 Les Vergelesses Premier Cru  (Savigny-lès-Beaune),Pinot Noir,92,51.0,"This wine is structured and concentrated with solid tannins. It has great ripe red fruits and plenty of berry flavors. It is going to be a fine wine, full of both fruit and structure as it develops. Drink from 2022."
France,Burgundy,Domaine Antonin Guyon 2015 Les Goudelettes  (Savigny-lès-Beaune),Pinot Noir,92,50.0,"The juiciness of this wine, made by a producer based in Savigny, is what makes it so good. It is so fruity, with the tannins really only in a supporting role. That means it will develop quickly with the typical Savigny generosity. There is an attractive sprinkling of spice at the end. Drink from 2020."
France,Burgundy,Domaine Rossignol-Février Père et Fils 2015 Carelle sous la Chapelle Premier Cru  (Volnay),Pinot Noir,92,120.0,"With ripe fruits and solid tannins, this is going to be a rich wine. It has plenty of acidity to balance this richness. At the same time, the tannins are going to allow it to age well. Drink from 2023."
France,Burgundy,Domaines Devillard 2015 Château de Chamirey Clos du Roi Premier Cru  (Mercurey),Pinot Noir,92,50.0,"The wine comes from a single vineyard in the large 90-acre Château de Chamirey estate. It is beautifully balanced, rich and generous. Great red-plum fruits are there along with acidity and finely textured tannins. This is going to be a warm wine with a fine future. Drink from 2022."
France,Burgundy,Domaine Faiveley 2011 Les Cazetiers Premier Cru  (Gevrey-Chambertin),Pinot Noir,92,123.0,"This finely made wine has weight and firm tannins, along with intense acidity. Faiveley owns 12 acres of this premier cru which produces structured wines with fruit tannins and smoky fruit. At the end, the wood aging gives a burnt edge that needs to soften. Drink from 2017."
France,Burgundy,Domaine René Bouvier 2011 Racines du Temps  (Gevrey-Chambertin),Pinot Noir,92,,"Made from 80-year-old vines from several parcels, this is a concentrated and dense wine. Red berry fruits give freshness, but it is the structure that counts. Drink from 2018."
France,Burgundy,Domaine Poulleau Père et Fils 2013  Bourgogne,Pinot Noir,85,,"Straightforward and fruity, this is fresh and light in character. It has plenty of acidity along with red cherry fruit flavors and a slight amount of tannin. It's drinkable now."
France,Loire Valley,Joseph Mellot 2014 Le Rabault  (Sancerre),Pinot Noir,85,30.0,"A balanced, ripe wine, this offers a good contrast between the dusty tannins and bright red-berry fruits. It's ready to drink with its fruitiness, although it will develop a richer, fuller character as it ages over the next year. Drink from 2017."
France,Burgundy,Maurice Ecard 2013  Bourgogne,Pinot Noir,84,20.0,"This smooth, soft wine is light and fruity. It has some tannins although fresh berry fruit and perfumed acidity are what characterize this wine. Immediately attractive, it's a light wine from a light year, and is ready to drink now."
France,Languedoc-Roussillon,La Forge Estate 2010 Unfiltered Pinot Noir (Pays d'Oc),Pinot Noir,85,11.0,"Light aromas of red cherry and raspberry can be discovered upon deep nosing, but the fresh garrigue, tree bark and raw cocoa nib notes steal the show. A hint of vanilla-strawberry sweetens up the close. Drink now."
France,Southwest France,Castel Montplaisir 1997 Red (Cahors),Red Blend,84,11.0,"Another Cahors from the stable of Alain-Dominque Perrin, this one is the entry-level wine, made to be more accessible than his flagship wine from Château Lagrezette or the luxury cuvée. There's still plenty of toasty oak, but also some raspberry-cherry fruit and green tobacco on the finish."
France,Champagne,Vollereaux NV Rosé de Saignée Brut Pinot Noir (Champagne),Pinot Noir,87,37.0,"A smooth and soft wine this is fruity, fresh and forward in style. Red-cherry flavor and gentle acidity dominate on the palate. It's rounded and ready to drink now. Finshes with a hint of sweetness."
France,Alsace,Boeckel 2012 Les Terres Rouges Pinot Noir (Alsace),Pinot Noir,88,,"This is a ripe, attractively fruity wine. With its red cherries, touch of spice and earthy, juicy character, it is all ready to drink, smooth and with a light touch of tannin."
France,Burgundy,Domaine Pierre Guillemot 2014 Aux Gravains Premier Cru  (Savigny-lès-Beaune),Pinot Noir,85,50.0,"This wine is structured with red fruits. It has a thin texture, a metallic character that is less pleasant. It needs more weight and richness."
France,Burgundy,Château de Santenay 2012 Vieille Vignes  (Bourgogne),Pinot Noir,87,25.0,"This wine is dry and smoky, with tannins that will allow it to age. The fruit, though, only hints at red berry fruits and should be more developed for a simple appellation wine such as this. Drink from 2017."
France,Burgundy,Domaine Belland 2013 Charmes  (Santenay),Pinot Noir,87,32.0,"This fruity, light wine is full of red berries. The tannins are there, playing a supporting role to the intense fruitiness and acidity that's typical of the vintage. This wine will develop quickly, so drink from 2017."
France,Burgundy,Domaine Maillard 2013  Chorey-lès-Beaune,Pinot Noir,87,37.0,"Chorey vineyards, on the plain close to Beaune, often produce good-value wines. This attractive wine is a good example from an uneven vintage. It has structure and fruit, maybe not enough, along with a fresh, tangy character. It is developing fast, so drink from 2017."
France,Burgundy,Domaines Devillard 2015 Domaine de la Ferté  (Givry),Pinot Noir,87,35.0,"Wood aromas and spice show strongly in this wine. On the palate, there is a toasty character that gives a bitter edge to the ripe red fruits. That needs to go, so wait to drink this wine from 2019."
France,Burgundy,Domaines Devillard 2015 Le Renard  (Bourgogne),Pinot Noir,87,23.0,"Showcasing the rich vintage, this is a generous fruit-driven wine. With red-berry flavors and plenty of acidity to balance, the wine is soft and juicy. Drink it from 2018."
France,Languedoc-Roussillon,Fortant 2016 Coast Select Cabernet Sauvignon (Pays d'Oc),Cabernet Sauvignon,87,11.0,"Touches of crushed purple violets add depth and interest to the brambly black berry and raspberry core of this lush wine. Hints of menthol and charred oak dance in the background, with flavors of cherry skin and blackberry taking centerstage on the solidly structured palate."
France,Burgundy,L. Tramier & Fils 2015 Laurent Dufouleur Château Mi-Pont  (Mercurey),Pinot Noir,87,40.0,"This large appellation in the Côte Chalonnaise can produce fruity wines like this. With red-berry fruits and light tannins, the wine has spice and crisp edge of acidity that comes from fruit that was just ripe, surprising in the rich 2015 vintage. The wine will be ready to drink from 2018."
France,Loire Valley,Domaine Roger Champault 2014 Les Pierris  (Sancerre),Pinot Noir,87,21.0,"With its origins in the 17th century, this estate has 50 acres. This red with its ripe tannins and juicy red-berry fruits has the weight to give richness as well as fruit. A good structure supports the fruit while remaining discretely in the background. Drink now."
France,Burgundy,Roche de Bellene 2012 Aux Boudots Premier Cru  (Nuits-St.-Georges),Pinot Noir,93,124.0,"Made from 60-year-old vines from a property next door to Vosne-Romanée, this wine is both structured and rich. It has dark tannins, with juicy and jammy plum fruits that are layered with acidity. It is still firm, dense and needs time. Drink from 2020."
France,Burgundy,Roche de Bellene 2012 Les Marconnets Premier Cru  (Savigny-lès-Beaune),Pinot Noir,93,56.0,"The Marconnets vineyard on the slopes above Savigny-lès-Beaune produces some of the most perfumed wines in the appellation. This is typical, a wonderful medley of juicy, fruity aromas. It is still young, although temptingly attractive now. Drink ideally from 2018."
France,Burgundy,Roche de Bellene 2012 Pitures Premier Cru  (Volnay),Pinot Noir,93,92.0,"This beautifully perfumed wine has rounded tannins finely integrated into the opulent red cherry fruit. It's already a delicious wine, juicy and fragrant, although still with a long future. If you can wait, drink it from 2018."
France,Burgundy,Roche de Bellene 2012 Vieilles Vignes  (Morey-Saint-Denis),Pinot Noir,93,68.0,"Closed up and just hinting at its great potential, this wine is showing tannins and a dry, solid core. Slowly it reveals delicious, opulent red berry fruits and concentrated texture. It needs a lot of time before drinking; wait until 2019."
France,Burgundy,Roche de Bellene 2012 Vieilles Vignes  (Vosne-Romanée),Pinot Noir,93,86.0,"With its wonderful poise between dark structure and intensely fragrant fruit, this is firm, dry and packed with ripe blackberry fruits. It has great potential, as befits a concentrated wine from Vosne-Romanée, and is certainly not ready to drink before 2020."
France,Burgundy,Jaffelin 2009 Sur les Grèves Clos Saint-Anne Premier Cru  (Beaune),Pinot Noir,92,57.0,"Big, bold and cuddly, this wine's tannins are cushioned by the red berry fruit and attractive acidity. It has weight and a rich feeling, and the dry edge offers the possibility of aging. This small clos is exclusive to Jaffelin."
France,Burgundy,L. Tramier & Fils 2009 Collection  (Corton),Pinot Noir,92,93.0,"This is a closed, smoke-filled wine, and its tannins and toasty wood character currently dominate, which gives it a bitter edge. It has richness, with hints of juicy fruit that sit under the structure. Give it at least six years."
France,Burgundy,Domaine Champy 2010  Corton-Rognet,Pinot Noir,92,,"Currently dominated by tannins, this wine is rich and structured, and it demonstrates the potential of its huge fruit and weight. The final note of this age-worthy wine is smokiness from wood aging."
France,Burgundy,Albert Bichot 2010 Lavaux Saint-Jacques Premier Cru  (Gevrey-Chambertin),Pinot Noir,92,,"This wine shows the structured side of Gevrey-Chambertin. The vineyard is situated at the opening of a small side valley, a location that allows the grapes to ripen slowly. This is elegant and structured, and it's full of solid tannins as well as cherry and red berry flavors. Age this for 7–8 years."
France,Burgundy,Alex Gambal 2014  Volnay,Pinot Noir,91,68.0,"A normal five-barrel production was cut to two because of hail. This wine is firm, with hints of the generosity of the appellation waiting behind the dry texture. It's structured, with acidity and plum skins that will take some time. Drink from 2019."
France,Burgundy,Bouchard Aîné et Fils 2014 Clos du Roi Premier Cru  (Beaune),Pinot Noir,91,69.0,"This is a juicy wine, packed with red fruits. It has acidity along with an edge of tannins. The attractive fruitiness suggests the wine will develop quickly. Drink from 2019."
France,Burgundy,Château de Santenay 2014 Les Brunettes et Planchots  (Aloxe-Corton),Pinot Noir,91,55.0,"Old vines planted in a small parcel at the base of the Corton hill give this ripe and rich wine. Full of jammy fruit, it has structure as well as strawberry and red-cherry flavors, packed with juiciness that comes from the acidity. This wine has a good future. Drink from 2020."
France,Burgundy,Louis Latour 2014 Epenots Premier Cru  (Pommard),Pinot Noir,91,120.0,"This wine has both structure and ripe red-plum fruits. It is dark and dense, solid and with good acidity. A clear line of freshness promises a good future. This needs time, so don't drink before 2020."
France,Burgundy,Domaine Coquard Loisson-Fleurot 2014  Vosne-Romanée,Pinot Noir,91,70.0,"This family domaine has produced a rich, structured wine from its holding in Vosne-Romanée. It is firm, dark and concentrated with rich tannins and red-berry fruit. Spice, acidity and a dense aftertaste promise aging. Drink from 2018."
France,Languedoc-Roussillon,Les Vignerons de la Méditerranée 2010 Réserve St. Martin Pinot Noir (Pays d'Oc),Pinot Noir,85,8.0,A lovely floral streak adds interest to the bright red-berry and ripe rhubarb aromas. Cherry-skin and rich strawberry flavors fill the palate and remain through the clean finish. Light weight with soft tannins and an easy demeanor.
France,Languedoc-Roussillon,The Frenchhouse 2010 Pinot Noir (Vin de Pays d'Oc),Pinot Noir,85,10.0,"Jammy strawberry and raspberry notes fill the nose and mouth, and a soft accent of chocolate-covered cherry adds just the right amount of decadence. A slight peppery lift keeps things vibrant on the finish."
France,Burgundy,Maison Champy 2008 Les Taillepieds Premier Cru  (Volnay),Pinot Noir,91,,"A smoky, intensely flavored wine that is ripe and opulent. The tannins are beautifully integrated into the powerful texture of sweet berry fruits, intense acidity and sumptuous aftertaste. Age for 3–4 years."
France,Burgundy,Henri de Villamont 2008 Les Feusselottes Premier Cru  (Chambolle-Musigny),Pinot Noir,91,,"Fine, elegant wine, packed with delicious strawberry flavors, sweetness and richness. At the core are firm tannins, but these are almost crowded out by the ripe fruit."
France,Burgundy,Jean-Claude Boisset 2011 Les Grèves Premier Cru  (Beaune),Pinot Noir,92,40.0,"Always a popular vineyard, Beaune Grèves has produces a full, ripe, intense wine. It shows some signs of wood aging as well as rich strawberry and red plum. It's delicious already, but this full and complex wine deserves aging. Drink now –2025."
France,Burgundy,Domaine Poulleau Père et Fils 2013  Volnay,Pinot Noir,88,,"This is young to release a Volnay, as this wine shows in its taste. It is almost shocking in its fresh acidity and red fruits, disclosing tannins and a drier side. Some juiciness will develop as the wine matures. Wait until 2017."
France,Burgundy,Joseph Drouhin 2012  Côte de Nuits-Villages,Pinot Noir,88,31.0,"The purity of the Pinot Noir in this wine is outstanding. It may not be particularly complex, but the beautiful ripe red cherry fruit is so good. Drink now, or keep until 2020."
France,Burgundy,Bouchard Père & Fils 2007  Monthélie,Pinot Noir,87,35.0,"Soft, lilting wine that is gentle, ripe and ready to drink. The fruits have some sweetness, the tannins are light, and the acidity is fresh and never too intrusive."
France,Alsace,Domaine Marcel Deiss 2013 Rouge Red (Alsace),Red Blend,91,27.0,"This is not an obvious wine, but one that creeps up slowly, takes time and impresses quietly. It delivers depth rather than power. Glints of pepper and allspice shine amid the restrained red, tart cherry fruit. The slightest of tannic grips stems from concentration rather than extraction. It's elegant Alsace Pinot, quiet but firm."
France,Burgundy,Domaine René Bouvier 2014 Les Longeroies  (Marsannay),Pinot Noir,91,,"This rich, almost jammy wine is given structure by the darkly tannic character. The dry, firm, toasty structure is pulled forward by the red-berry acidity that indicates a good future for the wine. Drink from 2020."
France,Burgundy,Faiveley 2014 Les Charmes Premier Cru  (Chambolle-Musigny),Pinot Noir,91,153.0,"This wine is soft and rounded with attractive red-cherry fruits, ripe strawberries and touches of wood and tannin. Acidity comes along behind this richness. It is going to develop quickly and will give great pleasure. Drink from 2018."
France,Southwest France,Domaine Rotier 2014 Les Gravels Red (Gaillac),Red Blend,90,17.0,"This crisp blend of Braucol and Syrah comes from a gravel terrace. While it has fine acidity, the wine also has ripe red fruits, sweet plum flavors and an attractive sprinkling of spice. Drink this wine from 2017."
France,Languedoc-Roussillon,Labouré-Roi 2010 Les Sangliers Pinot Noir (Pays d'Oc),Pinot Noir,85,12.0,"The fruit isn't the star of this wine; instead, intense notes of forest floor and cola spice dominate the nose and palate. Sure, the red berry and cherry flavors are there, but they're just hanging in the background of this bright yet herbaceous selection."
France,Languedoc-Roussillon,Arrogant Frog 2010 Lily Pad Noir Pinot Noir (Pays d'Oc),Pinot Noir,85,9.0,"Vibrant notes of red cherry, plum and blueberry are partnered with earthy hints of forest floor and cocoa. This is a solid selection that's perfect for entertaining. It's well balanced, with light tannins, lifted acidity and a medium-length, black-pepper-kissed finish."
France,Burgundy,Louis Max 2013 Les Lièvres  (Nuits-St.-Georges),Pinot Noir,91,61.0,"Firmly structured, this wine will be equally packed with ripe fruit. While the toast and tannin flavors soften, wait for those rich red plum and cherry tastes to come through. Balanced and solid, this dense wine should be drunk from 2018."
France,Burgundy,Jaffelin 2010  Nuits-St.-Georges,Pinot Noir,88,55.0,"This wine is chunky and firm, and its lively red fruit brings freshness. With its dry core and touch of toast on the finish, this could age for a couple of years."
France,Burgundy,Domaines Devillard 2011 Château de Chamirey Champs Martin Premier Cru  (Mercurey),Pinot Noir,92,,"Dark, dense and tannic wine, very firm. The youthful structure covers the red fruits and acidity, promising much though for the future. The wine has a potential of elegance, balance and richness. Drink from 2018."
France,Burgundy,Domaines Devillard 2011 Château de Chamirey Les Cinq Premier Cru  (Mercurey),Pinot Noir,92,,"A blend from five of the Mercurey Premier Crus, a rich full-bodied wine, with elegant ripe fruits, red cherry flavors and spice. The wine is fresh, perfumed as well as solidly constructed with firm final tannins. Drink from 2017."
France,Burgundy,Henri de Villamont 2012 Le Village  (Savigny-lès-Beaune),Pinot Noir,87,,"This wine is soft and ripe, with some attractive strawberry-jam flavors and fresh acidity. The rounded texture is already attractive, although the wine will be better from 2017, when it will have filled out."
France,Burgundy,Vignerons de Mancey 2013 Cuvée Agnès de Couëdic  (Mercurey),Pinot Noir,87,25.0,"Already this wine is so smooth that it is quite ready to drink. With its berry fruit flavors that are lifted by acidity, it is well balanced between mineral tannins and fruitiness. The aftertaste is full and round."
France,France Other,Clos Teddi 2014 Grande Cuvée Red (Patrimonio),Red Blend,91,36.0,"Just maturing, this is a rich, wood-aged wine. Its tannins have softened and melted into its ripe dark plum and black fruit flavors and concentrated structure. A serious wine, it's powered by a dry core and rich fruitiness. Drink from 2018."
France,Bordeaux,Ignatus 2016  Bordeaux,Cabernet Sauvignon,87,10.0,"This finely balanced wine is poised between spicy wood notes and black currant fruit. It's lightly structured with fine tannins and plenty of juicy acidity. Although young, it has been made to drink now."
France,Southwest France,Château Bouissel 2008 Classic Red (Fronton),Red Blend,84,13.0,"A lean wine, its tannins dominant. There is a barnyard character along with red cherry fruit and acidity. An edge of wood and toast comes through at the end."
France,Alsace,Vignoble des 2 Lunes 2012 Poussière d'Étoiles Pinot Noir (Crémant d'Alsace),Pinot Noir,89,28.0,"Very soft, faint strawberry nose hints at freshness and summery fruit. The palate foams frothily but carries some bitter edges. Nonetheless, the lemony core makes this zero dosage a refreshing, light-hearted apéritif."
France,Burgundy,Manuel Olivier 2008  Gevrey-Chambertin,Pinot Noir,91,39.0,"Dark colored and powerful, this is a great expression of the more massive side of Gevrey Chambertin. The wine is dense, dark, with black plum and fig flavors, leavened with attractive juicy acidity. Tannins thread through the acidity. Age for 2–3 years."
France,Champagne,Gremillet NV Blanc de Noirs Brut Pinot Noir (Champagne),Pinot Noir,91,49.0,"Hailing from the southern Aube region, where Pinot Noir ripens well, this Champagne is rich and full, with hints of red fruit, zesty orange and lemon-tinged minerality. The acidity is bright and fruity, highlighting the wine's attractive texture. Drink now."
