country,province,title,variety,points,price,description
Italy,Tuscany,Le Regge 2010  Chianti Classico,Red Blend,84,24.0,"This densely colored wine is still very much on its oak, with toasted coffee bean and sawdust aromas. The palate shows evident wood, vegetal notes and red currant. Green, bitter tannins cut the finish short."
Italy,Tuscany,L'Orcio 2010 Ca' di Pesa  (Chianti Classico),Red Blend,84,30.0,"This is loaded with new oak, toasted wood, vanilla and espresso aromas, but light on fruit aromas and flavors. It needs a bit more fruity richness to maintain balance."
Italy,Tuscany,Querceto 2014 Red (Toscana),Red Blend,85,11.0,"Made with 60% Merlot, 30% Sangiovese and 10% Cabernet Sauvignon, this opens with subdued aromas suggesting black-skinned fruit and cooking spice. The lean, simple palate offers suggestions of plum and a hint of clove alongside easygoing tannins. Drink soon."
Italy,Tuscany,Vignaioli del Morellino di Scansano 2015 Golden Boar Red (Toscana),Red Blend,85,10.0,"Made with 85% Sangiovese, 5% Ciliegiolo, 5% Merlot and 5% Alicante, this informal red has aromas suggesting prune and scorched earth. The aromas carry over to the simple palate along with a resin note. Drink soon."
Italy,Tuscany,Bruni 2013 Laire Riserva  (Morellino di Scansano),Red Blend,85,27.0,"The nose isn't very expressive but eventually reveals earthy aromas suggesting underbrush, moist soil and toast while the lean palate offers roasted coffee bean, oak, espresso and anise. It lacks fruit richness while fleeting tannins give it an abrupt finish."
Italy,Tuscany,Tenuta Argentiera 2010 Argentiera  (Bolgheri Superiore),Red Blend,90,60.0,"A savory blend of 45% Cabernet Sauvignon, 45% Merlot and 10% Cabernet Franc, this opens with aromas of scorched earth, meat juices, leather, black fruit and spices. The dense, low-acid palate delivers black currants and fleshy black cherry accented with black pepper and mocha alongside soft, round tannins. Drink now through 2017."
Italy,Piedmont,Tenute Sella 2009 San Sebastiano allo Zoppo  (Lessona),Red Blend,89,52.0,"Underbrush, scorched earth, espresso and exotic spice aromas open. The taut, linear palate offers dried sour cherry, coffee bean and grilled sage alongside a backbone of austere, fine-grained tannins that leave a firm finish."
Italy,Veneto,Zanoni 2009 Zovo  (Amarone della Valpolicella),Red Blend,85,47.0,"This Amarone shows the heat of the vintage. It has black fruit and spice notes but the palate is dominated by searing alcohol sensations. It lacks richness and fresh acidity, and closes on a bitter note."
Italy,Tuscany,Baracchi Riccardo 2004 Ardito Red (Toscana),Red Blend,87,,"This is a blend of Syrah and Cab that has loads of milk chocolate as the protagonist and a loud chorus of berry fruit behind it. The fruit nuances are simple but clean and offer a good match to pasta, roasted vegetables and white meat. The best quality of this wine, however, is the finish that is long and exceedingly fruity."
Italy,Central Italy,Barberani 2006 Polago Red (Umbria),Red Blend,84,12.0,This blend of Sangiovese and Montepulciano is definitely on the ripe and jammy side with aromas of mature blackberry and fruit marmalade. It boasts a pretty ruby color with deep saturation and a velvety feel in the mouth with good structure and some sour notes on the close.
Italy,Central Italy,Cantine Novelli 2005 Rosso  (Montefalco),Red Blend,84,28.0,"Montefalco Rosso is the less austere cousin of Sagrantino di Montefalco and although this blend of Sangiovese, Sagrantino and Cabernet Sauvignon offers all kinds of spice, cherry notes and firm tannins, it is too masked by heavy oak tones. The wine exhibits aromas that recall burnt wood or toast, making those oak tones too sharp and obvious to score higher."
Italy,Central Italy,Di Filippo Sallustio 2003  Montefalco Rosso,Red Blend,84,,"Sangiovese, Barbera and Sagrantino are the components in this odd blend of grapes that is redolent of simple fruit, spice and some lactic notes that recall milk chocolate. The wine has good flavor and sweet cherry succulence in the mouth."
Italy,Tuscany,Palazzo Vecchio 2010 Maestro  (Vino Nobile di Montepulciano),Red Blend,90,37.0,"Maestro opens with fruit and balsamic aromas of red currant, grilled pepper and Mediterranean herbs. The palate is still quite tight and closed, but reveals soft flavors of plum, black cherry, espresso and nutmeg. This needs a little more time to open up, so give it a few more years in the cellar."
Italy,Tuscany,Buondonno 2010  Chianti Classico,Red Blend,90,20.0,"This savory selection offers earthy aromas of underbrush, truffle and leather. The zesty palate expresses tart red cherry flavor punctuated by mint, vanilla and espresso accents. It's nicely balanced, with firm but ripe tannins and ample freshness. Artisan Wines, Downey Selection."
Italy,Tuscany,Canneta 2012 La Pietrasola  (Maremma Toscana),Red Blend,88,30.0,"Made with 90% Sangiovese and 10% Cabernet Sauvignon, this red offers subdued aromas of black cherry, blue flower and baking spice. On the palate, notes of vanilla and roasted coffee bean accent black plum while firm tannins provide mouth-puckering support."
Italy,Tuscany,Le Bocce 2012  Chianti Classico,Red Blend,90,17.0,"Fragrant and savory, this opens with attractive aromas of crushed violet, iris, perfumed berry and a whiff of tilled soil. The bright, linear palate doles out black cherry, ripe plum, white pepper and clove while polished tannins and fresh acidity provide the lithe, easy-drinking framework. There's not much complexity but it will makes fine drinking over the next few years."
Italy,Tuscany,Pietralta 2010 Riserva  (Chianti),Red Blend,90,29.0,"Underbrush, violet, woodland berry and Mediterranean herb aromas lead the nose of this savory wine. The firm palate delivers ripe wild cherry, black currant, mint and orange peel alongside polished tannins. A balsamic note accents the finish. Enjoy through 2017."
Italy,Tuscany,Villa S. Anna 2012  Vino Nobile di Montepulciano,Red Blend,90,36.0,"Fragrant blue flower, wild berry and spiced plum aromas come together in the glass. The vibrant palate offers fleshy black cherry, ground pepper, coffee and grilled herb while firm, fine-grained tannins back up the juicy flavors."
Italy,Tuscany,Folonari 2012 Torcalvano  (Vino Nobile di Montepulciano),Red Blend,90,26.0,"This bright, medium-bodied red offers aromas and flavors of ripe black cherry, ripe plum, ground black pepper, clove, grilled herb and a hint of anise. Firm, fine-grained tannins provide the framework. Drink 2016–2020."
Italy,Tuscany,Gagliole 2012 Rubiolo  (Chianti Classico),Red Blend,90,19.0,"Bright and savory, this opens with aromas of blue flowers, mint, dark berry and an earthy whiff of underbrush. The firm palate doles out black cherry, crushed raspberry, peppermint and white pepper alongside firm, sleek tannins. Drink through 2020."
Italy,Tuscany,Rocca di Castagnoli 2011  Chianti Classico,Red Blend,87,22.0,"Blue flower, blackberry, toast and balsamic notes lead the nose on this blend of 90% Sangiovese, 10% Canaiolo and Colorino. The palate is still tightly tannic but delivers a core of savory black cherry accented with notes of black pepper, licorice and espresso. It has a brooding character and is shy on bright acidity so best to enjoy this soon."
Italy,Tuscany,Villa Cerna 2011  Chianti Classico,Red Blend,87,,"Made with Sangiovese and 5% Colorino, this wine has aromas of ripe berries, blue flower and incense. The one-dimensional but juicy palate delivers black cherry accented with notes of white pepper and espresso alongside chewy tannins."
Italy,Tuscany,Castello di Meleto 2011 Meleto  (Chianti Classico),Red Blend,87,20.0,"Aromas of blue flower and black berries lead the nose in this blend of 90% Sangiovese and 10% Merlot/Alicante. The straightforward, linear palate shows black cherry and espresso alongside drying tannins."
Italy,Tuscany,Toscolo 2011  Chianti Classico,Red Blend,87,26.0,"Aromas of oak, espresso, earth and leather characterize this blend of 95% Sangiovese and 5% Cabernet Sauvignon. The palate shows toasted oak, black pepper and black cherry notes but the fruit is starting to fade. Drink soon."
Italy,Tuscany,Vignaioli del Morellino di Scansano 2009 Riserva Golden Boar  (Morellino di Scansano),Red Blend,86,22.0,"This straightforward Sangiovese-based wine conveys subdued aromas of blackberry, espresso and toasted notes. The palate is somewhat dilute but offers restrained red cherry and hints of white pepper alongside firm but fleeting tannins."
Italy,Tuscany,Suberli 2012  Morellino di Scansano,Red Blend,86,,"Made from 85% Sangiovese, 10% Malvasia and 5% Alicante, it features aromas of blue flower, ripe black fruit and espresso notes. The palate offers black cherry, black pepper, toasted oak and roasted coffee beans. It ends on a bitter, tannic note that dries out the mouth."
Italy,Tuscany,Coli 2009 Riserva  (Chianti Classico),Red Blend,86,35.0,"This wine offers aromas of overripe black plum along with notes of bell pepper and a hint of prune. The palate opens with black currants, raisin and cherry but then falls apart almost immediately. It's rather evolved and diluted, with dusty tannins."
Italy,Tuscany,San Felice 2013 Il Grigio Gran Selezione  (Chianti Classico),Red Blend,95,55.0,"Smooth and delicious, this boasts enticing scents of violet, berry, leather, tilled soil and aromatic herb. The radiant, elegant palate offers ripe red cherry, crushed raspberry, white pepper and licorice, while a note of pipe tobacco closes the finish. Polished tannins and bright acidity provide balance and structure. Drink 2018–2025."
Italy,Central Italy,Talamonti 2009 Kudos Red (Colline Pescaresi),Red Blend,90,25.0,"Kudos is an oak-driven blend of Montepulciano and Merlot that delivers lush richness and modern tones of black fruit, chocolate, cinnamon spice and clove. The close is soft, long and velvety."
Italy,Southern Italy,Tenuta Cavalier Pepe 2012 Terra del Varo Red (Irpinia),Red Blend,89,18.0,"A blend of 85% Aglianico and 15% Merlot, this has inviting aromas of blackberry and new leather. The dense palate delivers blackberry jam, licorice and a hint of pipe tobacco alongside chewy tannins. Enjoy through 2019."
Italy,Sicily & Sardinia,Vigne Surrau 2014 Surrau Red (Isola dei Nuraghi),Red Blend,89,20.0,"A blend of 45% Cannonau, 45% Carignano and 10% Bovale Sardo, this opens with aromas of cassis, red cherry and Mediterranean scrub. The round juicy palate offers black plum, ripe raspberry and white pepper set against pliant tannins. Enjoy through 2019."
Italy,Tuscany,Cipriana 2008 Scopaio  (Bolgheri),Red Blend,88,30.0,"Dark spice, cherry, plum, prune and bitter chocolate characterize this Bolgheri blend of Cabernet Sauvignon, Syrah and other varieties. The wine is soft, lush and generous on the close."
Italy,Sicily & Sardinia,Nicosia 2012 Vulkà Rosso  (Etna),Red Blend,91,,"Aromas of woodland berry, baking spice, orange zest, crushed rose and a whiff of balsam come together in the glass. It's savory and elegant, with tightly wound, fine-grained tannins that support ripe wild cherry, raspberry, cinnamon, mineral and menthol."
Italy,Tuscany,Poggio Mandorlo 2011 Il Guardiano Red (Toscana),Red Blend,89,22.0,"Aromas of wild berries, violets and a whiff of spice lead the nose on this blend of Sangiovese and 15% Merlot. The savory, easygoing palate offers mature black cherry, clove and black pepper alongside lithe tannins. Drink through 2016."
Italy,Tuscany,Rocca delle Macìe 2011 Ser Gioveto Red (Toscana),Red Blend,89,52.0,"Made from Sangiovese blended with 20% Cabernet Sauvignon and Merlot, this opens with aromas of sawdust, oak, exotic spice and a whiff of black currant. The palate displays toasted oak, roasted coffee beans, menthol, ground black pepper and dried black cherries alongside grippy tannins that leave an astringent finish."
Italy,Veneto,Bolla 2011  Valpolicella Classico Superiore Ripasso,Red Blend,86,16.0,"This has aromas of berry, raisin and toasted oak. The linear palate reveals raspberry and cherry flavors accompanied by accents of espresso and oak. You'll also detect the warmth of alcohol on the close."
Italy,Veneto,Cantina Valpolicella Negrar 2009 Domini Veneti  (Amarone della Valpolicella Classico),Red Blend,86,40.0,"This has bright aromas of red currant, cherry and red pepper. The palate isn't very expressive, but it does show some prune and raisin notes, along with a hint of chocolate. It could use a bit more freshness and length, and you'll detect the alcohol. Drink soon."
Italy,Veneto,Cantina Valpolicella Negrar 2011 Vigneti di Torbi  (Valpolicella Classico Superiore Ripasso),Red Blend,86,17.0,"This has somewhat closed aromas, with hints of stewed prune and spirit-soaked cherries. The palate is better, with ripe plum, raisin and black licorice flavors."
Italy,Veneto,Antica Corte 2011  Valpolicella Classico Superiore Ripasso,Red Blend,86,25.0,"This has typical ripasso aromas of black fruit, raisin and baking spice. The palate reveals hints of cherry and black pepper, but it doesn't have much intensity. The fruit is already fading, so drink soon."
Italy,Veneto,Ca' Rugate 2011  Valpolicella Superiore Ripasso,Red Blend,86,28.0,"Here's a simple ripasso, with aromas of raspberry and black pepper. The palate is a bit lean but offers bitter cherry, licorice and white pepper notes. This will match well with gnocchi in cheese sauce or mushroom risotto."
Italy,Tuscany,Agricoltori del Chianti Geografico 2012 Contesa di Radda  (Chianti Classico),Red Blend,88,19.0,"Made with Sangiovese and 10% Canaiolo, this offers aromas of ripe red berry, fragrant blue flowers and grilled herb. The straightforward palate delivers dried black cherry, clove, black pepper and a hint of espresso. Fine-grained tannins and fresh acidity make it enjoyable now."
Italy,Tuscany,Vèscine 2010 Castelvecchi  (Chianti Classico),Red Blend,85,28.0,"This shows very evident oak aromas along with toast, coffee, vanilla and incense notes. The palate reflects the heavy wood influence that muffles the dark fruit just below the surface. Drying wood tannins cut the finish short."
Italy,Tuscany,Lunadoro 2011  Rosso di Montepulciano,Red Blend,85,22.0,"This is an accessible red, with aromas of black fruit, exotic spices and oak. The palate shows plum, chocolate and bitter cherry flavors and a warmth that reflects the heat of the vintage. Drink soon."
Italy,Tuscany,Fattoria della Talosa 2011  Rosso di Montepulciano,Red Blend,85,11.0,"This pretty rosso has typical fragrances of dark fruit and spice. The palate shows ripe plum and cherry layered with cinnamon notes. It's fresh and ready to enjoy now, and would pair well with pasta dishes or grilled chicken."
Italy,Tuscany,La Ciarliana 2010  Vino Nobile di Montepulciano,Red Blend,85,26.0,"This has an earthy nose of truffle and tobacco leaf, with a hint of leather. The palate shows some rustic notes along with overripe plum, black berry and spice. While this has tight, drying tannins, the fruit and freshness are evolved."
Italy,Tuscany,Castellani 2013 Monsalaia  (Maremma Toscana),Red Blend,86,13.0,"This simple blend of 50% Sangiovese, 30% Merlot and 20% Cabernet Sauvignon opens with aromas of dried black cherry, vanilla and a whiff of coconut. The round, soft palate shows mature black fruit and coffee alongside ripe tannins. Enjoy soon."
Italy,Tuscany,Viticcio 2012 Beatrice  (Chianti Classico),Red Blend,89,42.0,"This opens with aromas of small woodland berries, cedar and tilled earth. The chewy palate offers fleshy black cherry, red currant, mocha and baking spice alongside assertive but fine-grained tannins. Drink 2016–2020."
Italy,Tuscany,Mazzei 2011 Castello Fonterutoli Gran Selezione  (Chianti Classico),Red Blend,89,60.0,"Aromas of roasted coffee bean, toast, oak-driven spice, ripe berry and scorched earth lead the nose. The firm palate offers black cherry extract, espresso, licorice, oak and coconut alongside assertive, grippy tannins. Still oak driven and tightly tannic, give this a few years to fully develop but then drink to capture the remaining fruit richness. Drink 2017–2021."
Italy,Tuscany,Panzanello 2013  Chianti Classico,Red Blend,89,19.0,"Underbrush, ripe plum and baking spice aromas waft out of the glass. On the palate, vanilla, licorice, dark chocolate and espresso accent the black cherry core while polished tannins provide the framework. Drink through 2017."
Italy,Tuscany,Agricoltori del Chianti Geografico 2013  Chianti Colli Senesi,Red Blend,89,14.0,"Made with Sangiovese and Canaiolo Nero, this charming wine opens with fruity aromas of wild red berry and a whiff of dried herb. The bright, easygoing palate offers juicy wild cherry, crushed raspberry and clove alongside lithe tannins. It's made for pure drinking pleasure so enjoy soon."
Italy,Tuscany,Fattoria di Montemaggio 2009 Riserva  (Chianti Classico),Red Blend,89,35.0,"Made with Sangiovese and 5% Merlot, this opens with scents underbrush, scorched earth, cedar and baked plum. The palate offers dried black cherry, ground pepper, licorice and a confectionary note supported by assertive, fine-grained tannins. A grilled herb note signals the close."
Italy,Tuscany,Cipriana 2009 Scopaio  (Bolgheri),Red Blend,91,25.0,"An 80-20 blend of Cabernet Sauvignon and Syrah, this shows a pristine, polished bouquet that's composed of black fruit, rum cake, licorice, tobacco and spice. The ripe fruit and cassis notes on the finish add softness and heft. This is elegant and complex, especially in the mouth."
Italy,Tuscany,Duemani 2010 Cifra Red (Toscana),Red Blend,91,,"Luca D'Attoma, the proprietor of Duemani, is a strictly biodynamic winemaker and a leading figure in Italy's natural wine movement. This wine shows pristine red fruit notes, backed by delicate, spicy tobacco and leather touches."
Italy,Tuscany,Carpineto 2005 Farnito Cabernet Sauvignon (Toscana),Cabernet Sauvignon,91,65.0,"Made from 100% Cabernet Sauvignon, this is bright and intense, and it shows notes of dark fruit, spice, leather, prune, rum cake and tobacco, plus aged aromas of black licorice and cured meat. Fine, dusty tannins mark the close."
Italy,Tuscany,Terre del Marchesato 2009 Il Tarabuso Cabernet Sauvignon (Toscana),Cabernet Sauvignon,91,45.0,"The clean, polished bouquet gives this Cabernet Sauvignon an austere and masculine personality. Beyond the bold aromas of black fruit, leather and tobacco are delicate notes of pressed violet and rum cake. The tannins are solid and firm, and a dusting of mineral gives the palate extra dimension."
Italy,Tuscany,Piccini 2008 Sasso al Poggio Red (Toscana),Red Blend,91,25.0,"This blend of Sangiovese, Cabernet Sauvignon and Merlot shows impressive intensity and carefully measured oak tones that add nuances of clove and nutmeg. At the base are notes of red fruit, cherry and blackberry, plus dried tones of prune and cassis."
Italy,Tuscany,Serni Fulvio Luigi 2009 Acciderba  (Bolgheri),Red Blend,91,42.0,"This Acciderba shows elegance and intensity, and it offers notes of oak-derived spice, dried herb, blackberry and clove. On the palate, this blend of Cabernet Sauvignon, Merlot, Syrah and Sangiovese delivers firm tannins and tangy barbecue and teriyaki notes."
Italy,Veneto,Gamba 2010 Campedel  (Amarone della Valpolicella Classico),Red Blend,89,70.0,"Aromas of ground black pepper, blackberry, cured meats and plum lead the nose on this full-bodied wine. The extracted palate delivers toasted notes, roasted coffee bean, espresso, blackberry extract, chocolate and vanilla alongside teeth-coating tannins. Drink 2016–2020."
Italy,Veneto,Montresor 2011 Cantina del Fondatore  (Amarone della Valpolicella),Red Blend,89,50.0,"In this hearty wine, aromas recall leafy underbrush, prune, cedar, black currants and ground pepper. The one-dimensional palate delivers concentrated black cherry, raspberry, cracked white pepper and a hint of mocha alongside chewy tannins and the warmth of alcohol."
Italy,Tuscany,Contucci 2012  Vino Nobile di Montepulciano,Red Blend,90,29.0,"Intensely floral violet and iris scents mingle with wild berry and new leather notes. The palate is youthfully austere, showing dried red cherry, star anise and clove flavors, with firm, fine-grained tannins that carry the finish. This needs a few more years to unwind and develop."
Italy,Piedmont,Tenute Sella 2008 Omaggio a Quintino Sella  (Lessona),Red Blend,94,,"The layers of aromas and flavors in this beautifully delineated blend of Nebbiolo and 15% Vespolina include dried wild cherry, white pepper, leather, violet, rose, underbrush, savory herb, licorice and baking spice. Fine-grained tannins and fresh acidity balance the savory flavors and a vein of energizing minerality closes the lingering finish. It's gorgeous and loaded with finesse. Drink 2016–2028."
Italy,Tuscany,Principe Corsini Fattoria Le Corti 2007 Le Corti Marsiliana  (Maremma Toscana),Red Blend,92,56.0,"This has delicious red-fruit nuances that are backed by espresso, spice and leather tones. There's a meaty, savory quality that would pair well with breaded veal or lasagna. This is a blend of Cabernet Sauvignon, Merlot and Petit Verdot."
Italy,Veneto,Villa Erbice 2010 Tremenel  (Amarone della Valpolicella),Red Blend,91,65.0,"This concentrated wine opens with aromas of blueberry, leather and a whiff of cocoa. The rich robust palate delivers cassis, blackberry, chocolate and white pepper alongside firm, chewy tannins. Drink through 2023."
Italy,Veneto,Tommasi 2011 Crearo della Conca d'Oro Red (Veronese),Red Blend,89,,"Made with a blend of Corvina, Oseleta and Cabernet Franc, this offers concentrated black fruit flavors layered with spicy pepper notes and a hint of tobacco that are backed up smooth, round tannins. Pair it with hearty risottos or semi-seasoned cheeses."
Italy,Tuscany,Diadema 2011 D'Amare Rosso Red (Toscana),Red Blend,89,60.0,"This blend of Sangiovese, Merlot, Cabernet Sauvignon and Syrah has aromas of black fruit, cedar and oak. The dense palate is a bit forward, reflecting the vintage, and delivers black cherry, black currant, toasted oak and spice notes along with bracing tannins."
Italy,Veneto,Santa Sofia 2011 Antichello  (Valpolicella Superiore Ripasso),Red Blend,89,26.0,"Antichello opens with earthy aromas of underbrush, berry and tobacco with a hint of meat juices. The palate yields delicious black cherry along with notes of mint and nutmeg. It's structured but also fresh and very easy to drink."
Italy,Sicily & Sardinia,Donnafugata 2014 Sedàra Red (Sicilia),Red Blend,87,17.0,"Here's an easygoing red that opens with aromas of dark-skinned berry and baking spice. The soft, round palate yields juicy black cherry, ground black pepper and freshness. It's made to be drunk young so enjoy soon."
Italy,Sicily & Sardinia,Duca di Salaparuta 2013 Calanica Nero d'Avola-Merlot Red (Terre Siciliane),Red Blend,87,15.0,"This fresh, spicy blend of Frappato and Syrah opens with heady scents of rosebud, red berry and ground pepper while the easygoing, silky palate shows juicy morello cherry, anise and a hint of dark cooking spice. Drink soon."
Italy,Central Italy,Arnaldo Caprai 2006 Riserva  (Montefalco Rosso),Red Blend,90,45.0,"A generous and lush blend of Sangiovese, Sagrantino and Merlot, this ruby red wine shows a soft, approachable side to Montefalco wines, which are usually known for hard tannins. You could pair this expression with pasta or grilled beef, thanks to its forthcoming aromas of black fruit, spice and dark chocolate."
Italy,Veneto,Le Ragose 2007 Cabernet Sauvignon (Rosso del Veronese),Cabernet Sauvignon,89,35.0,"A pure expression of Cabernet Sauvignon, this opens with aromas of dark coffee, pulpy blackberry, leather and light shadings of exotic spice. There's a fresh note of green herb that's backed by structure and density."
Italy,Veneto,Villa Annaberta 2012  Amarone della Valpolicella,Red Blend,90,40.0,"Sleek by Amarone standards, this opens with aromas of ripe black cherry, ground pepper, raisin and a whiff of blue flower. On the palate, finely woven tannins support raspberry jam, black pepper, cocoa and a cinnamon note."
Italy,Veneto,Valentina Cubi 2009 Morar  (Amarone della Valpolicella Classico),Red Blend,90,69.0,"Plum cake, leather, cocoa, eucalyptus, and exotic spice slowly take shape. The firm palate offers dried black currant, raisin, leather, licorice, mocha and sage alongside tightly knit, close-grained tannins."
Italy,Veneto,Zonin 2012  Amarone della Valpolicella,Red Blend,90,50.0,"Baked plum, crushed violet, chewing tobacco and roasted coffee bean aromas lead the nose on this full-bodied red. The structured palate offers dried black cherry, raspberry jam, mocha and licorice alongside firm, polished tannins. Drink 2017–2024."
Italy,Tuscany,Querceto di Castellina 2012 Sei Gran Selezione  (Chianti Classico),Red Blend,92,39.0,"This opens with aromas that suggest mature plum, black currant, vanilla and menthol. The polished palate delivers dried black cherry, spiced blackberry, cinnamon and tobacco framed in fine-grained tannins that give the finish some grip. A cedar note signals the close. Drink through 2020."
Italy,Tuscany,Poggio alla Sala 2014  Rosso di Montepulciano,Red Blend,84,18.0,"This brisk, vinous red, made with 95% Sangiovese and 5% Canaiolo, shows aromas and flavors of crushed berry, grape juice and the barest hint of spice. It also has sharp acidity and an abrupt finish."
Italy,Tuscany,Mannucci Droandi 2011 Ceppeto Riserva  (Chianti Classico),Red Blend,84,34.0,"You'll find aromas of stewed prune, resin and nail polish remover on this ripe, robust red. The dense, brooding and extremely astringent palate offers raisin, game, anise and a dried herb. Abrasive tannins leave a rough, dried out finish."
Italy,Central Italy,Chiorri 2005 Selezione Antonio Chiorri Cabernet Sauvignon (Umbria),Cabernet Sauvignon,89,30.0,"This is a Cab that boasts direct aromas of blackberry, plum, clove, espresso, prune and dark chocolate. It has a solid core of ripe fruit and a firm structure followed by succulent tannins."
Italy,Tuscany,Volpaiole 2006 Red (Val di Cornia Suvereto),Red Blend,85,60.0,"There's a muddled or confused quality to this blend of Sangiovese (50%), Cabernet Sauvignon and Merlot. Although the nose needs deciphering, the mouthfeel is clean, fruit-driven and tight."
Italy,Tuscany,Volpaiole 2007 Red (Val di Cornia Suvereto),Red Blend,85,60.0,"This vintage of Volpaiole's (Sangiovese, Cabernet Sauvignon and Merlot) shows a fresh or unripe note of green pepper and rosemary. Ultimately, there is more dimension here compared to 2006."
Italy,Sicily & Sardinia,Duca di Salaparuta 2012 Calanican Nero d'Avola & Merlot Red (Terre Siciliane),Red Blend,86,16.0,"This blend of 60% Nero d'Avola and 40% Merlot has a pretty fragrance of blue flower, black berry and baking spice. The simple palate is less expressive, offering fleeting wild cherry flavors."
Italy,Sicily & Sardinia,Tasca d'Almerita 2014 Cabernet Sauvignon (Contea di Sclafani),Cabernet Sauvignon,92,70.0,"This full-bodied Cabernet Sauvignon opens with ripe black currant, cedar and bell pepper scents. On the palate, expect concentrated dried Marasca cherry, tobacco and licorice flavors buttressed by firm, fine-grained tannins. Drink through 2027."
Italy,Veneto,Montresor 2010 Capitel della Crosara  (Amarone della Valpolicella Classico),Red Blend,88,50.0,"You'll find aromas of French oak, coconut, exotic spice and menthol on this brawny red. The bracing, robust palate offers raisin, prune and loads of oak-driven spice alongside assertive, grainy tannins that leave an astringent finish."
Italy,Southern Italy,Marisa Cuomo 2012 Furore Rosso Riserva Red (Costa d'Amalfi),Red Blend,88,65.0,"Aromas of mature blackberry, white pepper and exotic spice lead the nose. A 50-50 blend of Aglianico and Piedirosso, the firm palate offers raspberry jam, toasted oak, espresso and oak-driven spice."
Italy,Central Italy,Castello di Montegiove 2009 Mimoso  (Orvieto),Red Blend,86,,"From the Rosso Orvietano appellation in Central Italy, this red blend opens with easy fruit tones of cherry and forest fruit followed by light spice shadings. It would make a great pairing next to grilled pork chops."
Italy,Central Italy,Saladini Pilastri 2010 Piediprato  (Rosso Piceno),Red Blend,86,,"Perfect for meat dishes or grilled lamb chops, this is a lush and soft red wine that offers a cheerful and informal personality. Ripe cherry, prune and light spice make for an easy-drinking proposition."
Italy,Central Italy,Saladini Pilastri 2011  Rosso Piceno,Red Blend,86,,This blended red from the little-known Piceno area of Central Italy offers ripe cherry fruit and prune followed by a dusty note of Graham cracker or rye bread.
Italy,Tuscany,La Calonica 2012 Red (Cortona),Red Blend,86,18.0,"Made with 85% Sangiovese and 15% Syrah, this easygoing wine doles out aromas and flavors of dark cherry, white pepper and lightly toasted notes. It ends on a note of toasted almond."
Italy,Tuscany,Rignana 2010 Riserva  (Chianti Classico),Red Blend,86,38.0,"This blend of 85% Sangiovese and 15% Merlot is heavy on oak. It starts with aromas of toasted oak, coffee and vanilla with just a whiff of black plum. The palate is also dominated by oak extract, chocolate and espresso that muffle the ripe, black fruit gasping beneath the surface. It closes on a bitter note of wood tannins."
Italy,Tuscany,Carpineto 2012  Chianti Classico,Red Blend,86,18.0,"simple, straightforward Chianti Classico, it's made from 80% Sangiovese and other red varieties. It starts with earthy aromas of wet soil and violet. The palate offers almost-overripe plum, black cherry and cinnamon alongside astringent tannins. This isn't an ager so enjoy soon."
Italy,Tuscany,Castello di Querceto 2012  Chianti Classico,Red Blend,86,14.0,"Bright and breezy, this wine is made from 85% Sangiovese, 10% Canaiolo and 5% other varieties. It offers straightforward dark cherry flavors mingled with a hint of mint and spice. Simple but well-made, it will pair well with pasta dishes and soups."
Italy,Tuscany,Cecchi 2012 La Mora  (Morellino di Scansano),Red Blend,86,,"Simple and straightforward, it conveys bright berry sensations of juicy black cherry and raspberry with a light touch of cooking spices. With a soft, round texture, it is extremely accessible. Drink now."
Italy,Veneto,Buglioni 2010  Amarone della Valpolicella Classico,Red Blend,91,60.0,"Ripe black plum, leather, chocolate and allspice emerge on this big, brooding wine. The densely concentrated palate offers raisin, blackberry extract, licorice, ground pepper and tobacco alongside ripe, velvety tannins and the warmth of alcohol. It closes on a licorice note. Drink through 2022."
Italy,Tuscany,Poggio al Casone 2009 La Cattura Red (Toscana),Red Blend,85,17.0,"Designed as a paring match to game foods and wild turkey, La Cattura is 85% Teroldego (a native variety of northern Italy) and 15% Syrah. This specific blend results in raw, milky tones of creamy blueberry and mocha."
Italy,Tuscany,Monteraponi 2013  Chianti Classico,Red Blend,93,30.0,"Red berry, wild cherry, earthy underbrush, tobacco and clove are just some of the aromas and flavors you'll find on this vibrant, elegant blend of organically farmed Sangiovese (95%) and Canaiolo. Fermented with wild yeasts, it combines finesse and sheer drinking pleasure."
Italy,Tuscany,Volpaia 2012 Riserva  (Chianti Classico),Red Blend,93,32.0,"Fragrant blue flower, plum, cake spice and a whiff of leather are some of the aromas you'll find on this stunning wine. Made with organically farmed Sangiovese, the juicy, delicious palate doles out ripe black cherry, fleshy blackberry, white pepper, licorice and grilled herb. It's open and well balanced, with firm, polished tannins. Drink through 2020."
Italy,Tuscany,Selvapiana 2013  Chianti Rufina,Red Blend,93,18.0,"Elegant and fragrant, this opens with aromas of pressed rose, crushed violet, wild berry and a whiff of baking spice. The vibrant, focused palate delivers juicy red cherry, raspberry, white pepper, cinnamon and dried herb. It's well balanced, with supple tannins and bright acidity. Drink through 2018."
Italy,Tuscany,Il Conventino 2010  Vino Nobile di Montepulciano,Red Blend,92,29.0,"Made from organically grown grapes, this wine boasts a refined bouquet of violet, iris and baking spices. The palate delivers a core of dark cherry and raspberry flavors with white pepper and a hint of herbs. It's elegant, with a bright, silky palate and nice length."
